text,created_at,lat,lon,place,coordinates,location,polarity,sentiment,emotion,party
Shimmy for the White House #neverTrump #dumpTrump #electionDay #Election2016 @ The White House… https://t.co/P2w0yP3Y8z,11/8/2016 12:53,42.5448,-83.2153,"Place(name='Birmingham', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b456150eed80704e.json', full_name='Birmingham, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.248591, 42.530837], [-83.185059, 42.530837], [-83.185059, 42.566543], [-83.248591, 42.566543]]], type='Polygon'), contained_within=[], id='b456150eed80704e')","{'coordinates': [-83.2153, 42.5448], 'type': 'Point'}",Birmingham Michigan,0.926848254,negative,Sadness,Hillary
Short line! Successfully voted. #election2016 #imwithher #notthrowingawaymyshot (@ Hugh Doyle Senior Center) https://t.co/FW05bL70GL,11/8/2016 12:52,42.90470867,-78.8813725,"Place(name='Buffalo', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/a307591cd0413588.json', full_name='Buffalo, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-78.912276, 42.826008], [-78.79485, 42.826008], [-78.79485, 42.966451], [-78.912276, 42.966451]]], type='Polygon'), contained_within=[], id='a307591cd0413588')","{'coordinates': [-78.8813725, 42.90470867], 'type': 'Point'}",Buffalo. NY,0.926848254,negative,Surprise,Hillary
Show us your I voted sticker for a dollar off today! #Luvabowl #Election2016 #Healthy… https://t.co/zgcgOf25CR,11/8/2016 12:52,42.3578,-71.0617,"Place(name='Boston', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json', full_name='Boston, MA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]], type='Polygon'), contained_within=[], id='67b98f17fdcf20be')","{'coordinates': [-71.0617, 42.3578], 'type': 'Point'}","Massachusetts, USA",0.057896815,negative,Surprise,Election
"Silence and reflection #election2016 
______________________________

#streetphotography… https://t.co/PjbPOWYwp7",11/8/2016 12:52,40.68333333,-73.94111111,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.94111111, 40.68333333], 'type': 'Point'}","Brooklyn, NY",0.108836579,negative,Fear,Election
So my daughter knows she can be President. #imwithher #wearwhitetovote #election2016 @ Joseph S.… https://t.co/Tht199tDxj,11/8/2016 12:51,44.0519,-123.087,"Place(name='Eugene', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01241e9666cacdd2.json', full_name='Eugene, OR', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]], type='Polygon'), contained_within=[], id='01241e9666cacdd2')","{'coordinates': [-123.087, 44.0519], 'type': 'Point'}","Eugene, OR",0.108836579,negative,Joy,Hillary
so People of America today is the day #election2016 #dontbooVOTE no matter who you are for ...… https://t.co/lX7Y0pvis0,11/8/2016 12:51,38.06199,-78.8933799,"Place(name='Waynesboro', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/ae182036ae63c038.json', full_name='Waynesboro, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-78.951336, 38.042755], [-78.855374, 38.042755], [-78.855374, 38.099106], [-78.951336, 38.099106]]], type='Polygon'), contained_within=[], id='ae182036ae63c038')","{'coordinates': [-78.8933799, 38.06199], 'type': 'Point'}",,0.108836579,negative,Fear,Election
"So sad, but true 😅😅😅 #vote #twd #thewalkingdead #amcthewalkingdead #negan #election2016 @… https://t.co/xdyqKAAu9J",11/8/2016 12:50,41.4823,-81.6697,"Place(name='Cleveland', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0eb9676d24b211f1.json', full_name='Cleveland, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.877771, 41.392684], [-81.5331634, 41.392684], [-81.5331634, 41.599195], [-81.877771, 41.599195]]], type='Polygon'), contained_within=[], id='0eb9676d24b211f1')","{'coordinates': [-81.6697, 41.4823], 'type': 'Point'}",CLE. LAX. NYC.,0.055728215,negative,Fear,Election
"So simple. Get out there and vote, America! 🇺🇸 #election2016 @ Wheaton, Illinois https://t.co/fhVdsqWrjQ",11/8/2016 12:50,41.10560999,-85.04558262,"Place(name='Fort Wayne', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3877d6c867447819.json', full_name='Fort Wayne, IN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-85.336872, 40.95926], [-85.003231, 40.95926], [-85.003231, 41.214574], [-85.336872, 41.214574]]], type='Polygon'), contained_within=[], id='3877d6c867447819')","{'coordinates': [-85.04558262, 41.10560999], 'type': 'Point'}","Fort Wayne, Indiana",0.474579401,negative,Joy,Election
"So what are the odds on who says:
  November 8 is a date which will live in
    infamy
first?
#ElectionDay #Election2016",11/8/2016 12:50,38.59811,-90.2765299,"Place(name='St Louis', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0570f015c264cbd9.json', full_name='St Louis, MO', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.3205158, 38.5331934], [-90.175132, 38.5331934], [-90.175132, 38.774349], [-90.3205158, 38.774349]]], type='Polygon'), contained_within=[], id='0570f015c264cbd9')","{'coordinates': [-90.2765299, 38.59811], 'type': 'Point'}",St.Louis,0.930886893,negative,Sadness,Election
So... #ivoted #election2016 #gohawks #cantbelievepeoplecanstillrununopposed #dutydone #Govote… https://t.co/uNrW8iJJq9,11/8/2016 12:50,40.67863,-73.94675,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.94675, 40.67863], 'type': 'Point'}","Bedford Stuyvesant, Brooklyn",0.108836579,negative,Anger,Election
Some Lady.........America makes a tough choice today #nervous #election2016 @ Statue of Liberty… https://t.co/99C9zcnH7Y,11/8/2016 12:50,40.7982,-77.8661,"Place(name='State College', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/22c613c36f32f0d1.json', full_name='State College, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.917295, 40.749326], [-77.798924, 40.749326], [-77.798924, 40.817749], [-77.917295, 40.817749]]], type='Polygon'), contained_within=[], id='22c613c36f32f0d1')","{'coordinates': [-77.8661, 40.7982], 'type': 'Point'}",,0.344118276,negative,Joy,Hillary
Some people have problems letting go #berniesanders #election2016 #feelthebern @ Borough of… https://t.co/P3A7tZtoR8,11/8/2016 12:49,38.89781851,-77.03592977,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-77.03592977, 38.89781851], 'type': 'Point'}",Now Loading...,0.057896815,negative,Joy,Election
"Some voter  

*
*
*
#election2016 #IVotedToday #vote #nyclife #NYC #maketherightchoice… https://t.co/iWEmuBswWC",11/8/2016 12:49,25.09578844,-80.43621284,"Place(name='Key Largo', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b27ae1396bf4b487.json', full_name='Key Largo, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.502115, 25.033812], [-80.3658908, 25.033812], [-80.3658908, 25.184914], [-80.502115, 25.184914]]], type='Polygon'), contained_within=[], id='b27ae1396bf4b487')","{'coordinates': [-80.43621284, 25.09578844], 'type': 'Point'}","Orlando, FL ",0.108836579,negative,Joy,Election
Someone in our office voted today...! ja_biebs #election2016 #vote #utlife @ Tower Place 100 https://t.co/NDDPs0XDoe,11/8/2016 12:49,40.84054182,-74.20333104,"Place(name='Montclair', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/bceb8153865c4a49.json', full_name='Montclair, NJ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.237314, 40.788029], [-74.182684, 40.788029], [-74.182684, 40.86178], [-74.237314, 40.86178]]], type='Polygon'), contained_within=[], id='bceb8153865c4a49')","{'coordinates': [-74.20333104, 40.84054182], 'type': 'Point'}","Montclair, NJ",0.108836579,negative,Fear,Election
"Someone is winning the #election2016 outfit game. @ SoHo, Manhattan https://t.co/llNEA9yIG1",11/8/2016 12:49,41.43644015,-81.51557021,"Place(name='Warrensville Heights', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/166b716425d5bb87.json', full_name='Warrensville Heights, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.555545, 41.423881], [-81.488156, 41.423881], [-81.488156, 41.457349], [-81.555545, 41.457349]]], type='Polygon'), contained_within=[], id='166b716425d5bb87')","{'coordinates': [-81.51557021, 41.43644015], 'type': 'Point'}",,0.057896815,negative,Fear,Election
Someone woke up STOKED for this historic Election Day. #election2016 #thefutureisfemale @ United… https://t.co/DTdkxvPStH,11/8/2016 12:48,42.3973878,-71.0917155,"Place(name='Somerville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/ae845a49091f2727.json', full_name='Somerville, MA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.134552, 42.3727525], [-71.072892, 42.3727525], [-71.072892, 42.418052], [-71.134552, 42.418052]]], type='Polygon'), contained_within=[], id='ae845a49091f2727')","{'coordinates': [-71.0917155, 42.3973878], 'type': 'Point'}","Boston, MA",0.926848254,negative,Fear,Election
spotted on the piano at the polling station #election2016 #electionday @ Hattie Callner Apts https://t.co/oJiKZEd8aA,11/8/2016 12:48,41.66089613,-70.3876422,"Place(name='Barnstable Town', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/072afef2aa2f1bf5.json', full_name='Barnstable Town, MA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-70.467597, 41.5997971], [-70.259465, 41.5997971], [-70.259465, 41.735676], [-70.467597, 41.735676]]], type='Polygon'), contained_within=[], id='072afef2aa2f1bf5')","{'coordinates': [-70.3876422, 41.66089613], 'type': 'Point'}","Providence, Rhode Island",0.108836579,negative,Joy,Election
Standing in a three block line to #vote #election2016. Everyone had… https://t.co/JnLeUQtAuV,11/8/2016 12:47,40.88777778,-74.04805556,"Place(name='Hackensack', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/a64b09ad02cb5c61.json', full_name='Hackensack, NJ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.06836, 40.858471], [-74.024444, 40.858471], [-74.024444, 40.913461], [-74.06836, 40.913461]]], type='Polygon'), contained_within=[], id='a64b09ad02cb5c61')","{'coordinates': [-74.04805556, 40.88777778], 'type': 'Point'}",New Jersey,0.057896815,negative,Fear,Election
Standing in line to vote over a symbolic crack that divides us. #vote #election2016 #imwithher… https://t.co/Ywe4L9ICqV,11/8/2016 12:47,40.78152607,-73.97922097,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.97922097, 40.78152607], 'type': 'Point'}",New York City,0.057896815,negative,Joy,Hillary
Standing tall today. #ivoted #election2016 @ Hollywood https://t.co/A3cddHWSJp,11/8/2016 12:46,39.84868473,-86.10148002,"Place(name='Indianapolis', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/018929347840059e.json', full_name='Indianapolis, IN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]], type='Polygon'), contained_within=[], id='018929347840059e')","{'coordinates': [-86.10148002, 39.84868473], 'type': 'Point'}","Indianapolis, Indiana",0.108836579,negative,Joy,Election
Still lines of voters at 11 am. SW Allen County. #Indiana #fortwayne #election2016 @ Aboite… https://t.co/NnVgEbr5Fk,11/8/2016 12:46,42.73470016,-84.51697926,"Place(name='Lansing', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/91eb113282d003a1.json', full_name='Lansing, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.63184, 42.6185662], [-84.483958, 42.6185662], [-84.483958, 42.805532], [-84.63184, 42.805532]]], type='Polygon'), contained_within=[], id='91eb113282d003a1')","{'coordinates': [-84.51697926, 42.73470016], 'type': 'Point'}","Lansing, MI",0.108836579,negative,Joy,Election
"still made it. ✔️ #Election2016 @ Brooklyn, New York https://t.co/U2anFPzZOD",11/8/2016 12:45,40.7142,-74.0064,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.0064, 40.7142], 'type': 'Point'}","New York, NY",0.108836579,negative,Anger,Election
Stirred it up a bit at my polling place. ;-) #nixon #election2016 @ Village of Elmore https://t.co/Qy4IUBeK1e,11/8/2016 12:45,38.3569701,-75.5902385,"Place(name='Salisbury', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/00caf39d503a84e9.json', full_name='Salisbury, MD', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.71412, 38.28923], [-75.487032, 38.28923], [-75.487032, 38.431613], [-75.71412, 38.431613]]], type='Polygon'), contained_within=[], id='00caf39d503a84e9')","{'coordinates': [-75.5902385, 38.3569701], 'type': 'Point'}",Maryland,0.108836579,negative,Joy,Election
